dataset,image,method,psnr,ssim
APTOS,beb00fa6e7c9.png,srcnn,41.441257691571415,0.9690688696560423
APTOS,beb2ad14fd2d.png,bicubic,39.380147532572096,0.8980411790363863
APTOS,beb2ad14fd2d.png,espcn,33.49842028911007,0.9628356351682585
APTOS,beb2ad14fd2d.png,fsrcnn,23.95671635351323,0.7256380809497127
APTOS,beb2ad14fd2d.png,srcnn,40.9286678414109,0.9719676023777565
APTOS,bebfbd907cac.png,bicubic,36.75825278112236,0.8914020264781396
APTOS,bebfbd907cac.png,espcn,36.040632694737724,0.9196096899501277
APTOS,bebfbd907cac.png,fsrcnn,32.572229893186424,0.8668931375290274
APTOS,bebfbd907cac.png,srcnn,36.86699253727402,0.9299259716644969
APTOS,bed8296c8dfe.png,bicubic,38.585909503122856,0.881762778289381
APTOS,bed8296c8dfe.png,espcn,38.38639929144305,0.9608745907237921
APTOS,bed8296c8dfe.png,fsrcnn,31.018614180199336,0.9525337738028234
APTOS,bed8296c8dfe.png,srcnn,39.27519631739534,0.901363420505685
APTOS,beeca5f14618.png,bicubic,38.95888518613343,0.8959212667048576
APTOS,beeca5f14618.png,espcn,40.34161080282872,0.9660925299741367
APTOS,beeca5f14618.png,fsrcnn,33.72195213603526,0.9354594641402301
APTOS,beeca5f14618.png,srcnn,40.52282053125989,0.9452722424175172
APTOS,bf6cbccacf39.png,bicubic,38.34570331149716,0.8888705549477979
APTOS,bf6cbccacf39.png,espcn,38.27608285045131,0.9646631062279077
APTOS,bf6cbccacf39.png,fsrcnn,30.606175833935975,0.9296513770455235
APTOS,bf6cbccacf39.png,srcnn,38.82419387074374,0.906330094592842
APTOS,bf7221a016b5.png,bicubic,38.1619700505913,0.9039502864460385
APTOS,bf7221a016b5.png,espcn,34.17173059647992,0.9531887703014307
APTOS,bf7221a016b5.png,fsrcnn,27.133296364726192,0.8692580447082445
APTOS,bf7221a016b5.png,srcnn,37.45067963552248,0.9535538663143964
APTOS,bf7b4eae7ad0.png,bicubic,37.19215724987568,0.886877216077988
APTOS,bf7b4eae7ad0.png,espcn,36.96543702135615,0.9139740569561493
APTOS,bf7b4eae7ad0.png,fsrcnn,31.731287268523044,0.8529150700799267
APTOS,bf7b4eae7ad0.png,srcnn,37.58541327556861,0.9246401360833717
APTOS,bf811911acf9.png,bicubic,36.553750179365814,0.8834557850407868
APTOS,bf811911acf9.png,espcn,35.968508270884875,0.9055332725493099
APTOS,bf811911acf9.png,fsrcnn,30.78928303559276,0.8411165706710163
APTOS,bf811911acf9.png,srcnn,36.61533552760043,0.9183339768951418
APTOS,bf87aedf2489.png,bicubic,37.60920309682331,0.8924309561548066
APTOS,bf87aedf2489.png,espcn,36.66975716873657,0.9292652585780474
APTOS,bf87aedf2489.png,fsrcnn,28.0062094271388,0.8374783531683362
APTOS,bf87aedf2489.png,srcnn,37.5333816765326,0.920805147581785
APTOS,bfa30ebf63a8.png,bicubic,36.574389488488606,0.890823364429147
APTOS,bfa30ebf63a8.png,espcn,35.18732598044579,0.9180998502647876
APTOS,bfa30ebf63a8.png,fsrcnn,29.76779463759604,0.8640363412292075
APTOS,bfa30ebf63a8.png,srcnn,36.344908523144014,0.9190549815153334
APTOS,bfb578c0e8d8.png,bicubic,38.89554593980962,0.9024036595706879
APTOS,bfb578c0e8d8.png,espcn,34.14733391851957,0.9558780486946358
APTOS,bfb578c0e8d8.png,fsrcnn,26.073010826960108,0.8018776997445919
APTOS,bfb578c0e8d8.png,srcnn,39.74350681134921,0.9609908831460596
APTOS,bff51afc76d4.png,bicubic,36.82696485142212,0.8968917671843029
APTOS,bff51afc76d4.png,espcn,32.35541164993745,0.9508677235250834
APTOS,bff51afc76d4.png,fsrcnn,27.1150056127319,0.8487416035752986
APTOS,bff51afc76d4.png,srcnn,36.60106209188106,0.9552974486942545
APTOS,bffca6eeb2bf.png,bicubic,36.994547442664214,0.8887888224948896
APTOS,bffca6eeb2bf.png,espcn,36.735782617068715,0.9195578605871146
APTOS,bffca6eeb2bf.png,fsrcnn,31.041968162827054,0.8686252130184422
APTOS,bffca6eeb2bf.png,srcnn,37.33393608815393,0.9301598332217308
APTOS,c013e869acce.png,bicubic,36.898977536531696,0.8791596978707603
APTOS,c013e869acce.png,espcn,36.41785950432365,0.948984122367842
APTOS,c013e869acce.png,fsrcnn,30.103058963657098,0.9402016360340425
APTOS,c013e869acce.png,srcnn,36.88830488550402,0.890501766817882
APTOS,c06024f05a16.png,bicubic,36.96484546648745,0.8971966741066892
APTOS,c06024f05a16.png,espcn,35.17873606726524,0.9141270803113825
APTOS,c06024f05a16.png,fsrcnn,27.23288925733123,0.8604329686851709
APTOS,c06024f05a16.png,srcnn,36.84503052909318,0.9249184203131651
APTOS,c096131ad065.png,bicubic,38.09522681504723,0.8964429630138598
APTOS,c096131ad065.png,espcn,38.12969044762554,0.9276965969616935
APTOS,c096131ad065.png,fsrcnn,30.5281599470951,0.8481112029957419
APTOS,c096131ad065.png,srcnn,38.45713740923783,0.9315011085808558
APTOS,c0a117de7d0a.png,bicubic,37.67561517515277,0.8790166975315984
APTOS,c0a117de7d0a.png,espcn,37.373483152361345,0.95406360839125
APTOS,c0a117de7d0a.png,fsrcnn,28.604288028200806,0.9390749768378978
APTOS,c0a117de7d0a.png,srcnn,37.769771245072036,0.8944990580164384
APTOS,c12e9ca420a5.png,bicubic,38.382537079859105,0.8805138371160295
APTOS,c12e9ca420a5.png,espcn,38.45070905174964,0.9580170352241829
APTOS,c12e9ca420a5.png,fsrcnn,29.326317596634183,0.9486994911772104
APTOS,c12e9ca420a5.png,srcnn,38.96342288850367,0.8987334865167435
APTOS,c1437a7a52c9.png,bicubic,37.59710435674843,0.8998713355505027
APTOS,c1437a7a52c9.png,espcn,29.070716036024127,0.952259778074402
APTOS,c1437a7a52c9.png,fsrcnn,24.532701662757024,0.8057935658624512
APTOS,c1437a7a52c9.png,srcnn,36.00185510965965,0.9602039636778095
APTOS,c1819db0aece.png,bicubic,37.483298432949766,0.8867367057435726
APTOS,c1819db0aece.png,espcn,37.55520289155708,0.9190251089759135
APTOS,c1819db0aece.png,fsrcnn,32.543136784600705,0.8760260059411804
APTOS,c1819db0aece.png,srcnn,38.13393258890766,0.9301348009398342
APTOS,c18a006f7f1d.png,bicubic,37.014124710293935,0.8860891684543083
APTOS,c18a006f7f1d.png,espcn,36.43416835622426,0.9124814083360584
APTOS,c18a006f7f1d.png,fsrcnn,33.74014889915289,0.8661239731489542
APTOS,c18a006f7f1d.png,srcnn,37.115669779661644,0.919563154900885
APTOS,c21eb81de9fc.png,bicubic,38.64602609441884,0.8862232456199471
APTOS,c21eb81de9fc.png,espcn,39.09572878628364,0.9630456623900131
APTOS,c21eb81de9fc.png,fsrcnn,30.69171056270074,0.9462159685933713
APTOS,c21eb81de9fc.png,srcnn,39.36183747371151,0.903786154801928
APTOS,c23ff6dcf15e.png,bicubic,37.91484124573616,0.8817629641103366
APTOS,c23ff6dcf15e.png,espcn,37.66229697428696,0.9585461617126324
APTOS,c23ff6dcf15e.png,fsrcnn,30.646661740487158,0.9525873305339534
APTOS,c23ff6dcf15e.png,srcnn,38.25932780557157,0.8998822014843523
APTOS,c24bcf7a1bc4.png,bicubic,37.19007296745923,0.8887107256089681
APTOS,c24bcf7a1bc4.png,espcn,36.981700197107,0.9172909736522499
APTOS,c24bcf7a1bc4.png,fsrcnn,33.321378484728484,0.8689558891626499
APTOS,c24bcf7a1bc4.png,srcnn,37.635199599195225,0.9289985032093409
APTOS,c25e02b39c01.png,bicubic,36.525034970133966,0.8885384096913024
APTOS,c25e02b39c01.png,espcn,35.7521144288176,0.9196032501956616
APTOS,c25e02b39c01.png,fsrcnn,30.4127298768667,0.8598388761263885
APTOS,c25e02b39c01.png,srcnn,36.52946659146572,0.9201829202390049
APTOS,c26f98f58350.png,bicubic,37.90977366346707,0.8853243524512727
APTOS,c26f98f58350.png,espcn,37.34251076472118,0.9534472464628281
APTOS,c26f98f58350.png,fsrcnn,29.88178048613452,0.9115199783425263
APTOS,c26f98f58350.png,srcnn,37.70916839111706,0.8968495465527905
APTOS,c2a58b2cfd0b.png,bicubic,37.51192814753034,0.8915025577183622
APTOS,c2a58b2cfd0b.png,espcn,37.30553028926209,0.9305261733523665
APTOS,c2a58b2cfd0b.png,fsrcnn,29.1176540422963,0.8652022638278085
APTOS,c2a58b2cfd0b.png,srcnn,37.78176565986213,0.9320317718254246
APTOS,c2f3281cf528.png,bicubic,36.845095423334335,0.8908154838014258
APTOS,c2f3281cf528.png,espcn,36.19208065736685,0.9204736968755628
APTOS,c2f3281cf528.png,fsrcnn,31.737110623427753,0.8615731131437633
APTOS,c2f3281cf528.png,srcnn,36.94454505329015,0.9308646338833517
APTOS,c334f8688b77.png,bicubic,37.21552633268638,0.8854981473798139
APTOS,c334f8688b77.png,espcn,36.71418804547071,0.908204707315989
APTOS,c334f8688b77.png,fsrcnn,33.083661756836634,0.8489740323825622
APTOS,c334f8688b77.png,srcnn,37.42457379566599,0.9196547336772806
APTOS,c365c598ad4e.png,bicubic,37.6251984386975,0.8918656355833584
APTOS,c365c598ad4e.png,espcn,37.55542490887368,0.9297775508751611
APTOS,c365c598ad4e.png,fsrcnn,29.161426339435632,0.8718395394457389
APTOS,c365c598ad4e.png,srcnn,38.146044366175055,0.9346743926146462
APTOS,c373b73a80c8.png,bicubic,37.88375450032185,0.8813608582764031
APTOS,c373b73a80c8.png,espcn,37.70518665011243,0.9590614547298104
APTOS,c373b73a80c8.png,fsrcnn,30.349375505424383,0.951625825086317
APTOS,c373b73a80c8.png,srcnn,38.26077683414259,0.8998811786947498
APTOS,c3789c1dab96.png,bicubic,38.982244011978125,0.8886152834420779
APTOS,c3789c1dab96.png,espcn,39.93736882316912,0.9724823543566044
APTOS,c3789c1dab96.png,fsrcnn,31.45784769729046,0.9629656085953971
APTOS,c3789c1dab96.png,srcnn,40.00598810924139,0.9135210796687584
APTOS,c38dec54a9f7.png,bicubic,37.25413902348386,0.8875346150955611
APTOS,c38dec54a9f7.png,espcn,36.20142932284088,0.9221010319788498
APTOS,c38dec54a9f7.png,fsrcnn,29.718868294344027,0.8623920212516779
APTOS,c38dec54a9f7.png,srcnn,37.13383195195174,0.916078285501539
APTOS,c3aa424eff9a.png,bicubic,38.48117110884295,0.8818667143751711
APTOS,c3aa424eff9a.png,espcn,38.46316154495654,0.9555121566036772
APTOS,c3aa424eff9a.png,fsrcnn,28.08739549977288,0.8856058577680797
APTOS,c3aa424eff9a.png,srcnn,38.68268832408117,0.9035861237835898
APTOS,c3b15bf9b4bc.png,bicubic,35.496060863455675,0.8777693895985997
APTOS,c3b15bf9b4bc.png,espcn,34.5177869837249,0.9557883049769386
APTOS,c3b15bf9b4bc.png,fsrcnn,28.675699745113107,0.9525632072523535
APTOS,c3b15bf9b4bc.png,srcnn,35.32608501363841,0.8967153509067813
APTOS,c3c8fdda50c0.png,bicubic,36.943624405270235,0.8895058441493703
APTOS,c3c8fdda50c0.png,espcn,36.648578297488974,0.9238900919841635
APTOS,c3c8fdda50c0.png,fsrcnn,32.30641098007725,0.8811621424780115
APTOS,c3c8fdda50c0.png,srcnn,37.29918138024174,0.9327681552999225
APTOS,c446985355f1.png,bicubic,38.53265631759934,0.8993834552248489
APTOS,c446985355f1.png,espcn,38.87435576816522,0.9290118106478314
APTOS,c446985355f1.png,fsrcnn,35.747396179782776,0.8798106797113814
APTOS,c446985355f1.png,srcnn,39.08598354373579,0.9321458883163918
APTOS,c4aef0d88d1b.png,bicubic,37.29370012230584,0.899805642032125
APTOS,c4aef0d88d1b.png,espcn,36.53564917030928,0.9315132940434864
APTOS,c4aef0d88d1b.png,fsrcnn,30.132994309315613,0.8485078891009231
APTOS,c4aef0d88d1b.png,srcnn,37.29336767790424,0.9373210312987338
APTOS,c546670d9684.png,bicubic,38.496095474717755,0.8980837393843869
APTOS,c546670d9684.png,espcn,38.689570153345684,0.9524017609137069
APTOS,c546670d9684.png,fsrcnn,31.78026833274639,0.8790447721586175
APTOS,c546670d9684.png,srcnn,40.01350310599235,0.954446516560263
APTOS,c56293f53191.png,bicubic,37.21491223814193,0.886563185714453
APTOS,c56293f53191.png,espcn,36.94363490905341,0.9193328018255661
APTOS,c56293f53191.png,fsrcnn,31.688669333559893,0.8718498023442732
APTOS,c56293f53191.png,srcnn,37.56948976693013,0.92599886274039
APTOS,c57c164bca05.png,bicubic,38.970783413120216,0.8969006594657903
APTOS,c57c164bca05.png,espcn,34.25877809383313,0.957883302249234
APTOS,c57c164bca05.png,fsrcnn,27.744783911904264,0.8390553512419051
APTOS,c57c164bca05.png,srcnn,40.56340077615865,0.9647915053371386
APTOS,c58971bcebb2.png,bicubic,39.09033854261387,0.895449155821798
APTOS,c58971bcebb2.png,espcn,35.21514685300511,0.9584662072589257
APTOS,c58971bcebb2.png,fsrcnn,24.028637461105813,0.6322005439104342
APTOS,c58971bcebb2.png,srcnn,41.01809698441291,0.9683756924121315
APTOS,c58e5c0c5b33.png,bicubic,36.84362034566607,0.8800604344146032
APTOS,c58e5c0c5b33.png,espcn,36.34424090969185,0.9128378225899549
APTOS,c58e5c0c5b33.png,fsrcnn,30.876510737671452,0.8662778216191146
APTOS,c58e5c0c5b33.png,srcnn,36.956886948847746,0.9108283424955776
APTOS,c597ef460944.png,bicubic,38.87824115489528,0.9011909602350467
APTOS,c597ef460944.png,espcn,38.22781483337013,0.9625239953853283
APTOS,c597ef460944.png,fsrcnn,30.67067340717631,0.8737566660867341
APTOS,c597ef460944.png,srcnn,40.400848769834724,0.9634253120077517
APTOS,c5a0e84e955d.png,bicubic,40.30303469432297,0.8831386529826529
APTOS,c5a0e84e955d.png,espcn,40.84143893393786,0.9539948989990229
APTOS,c5a0e84e955d.png,fsrcnn,30.599886044150594,0.857169865688055
APTOS,c5a0e84e955d.png,srcnn,41.37447987281571,0.9033174384021435
APTOS,c5a6f432a1ec.png,bicubic,38.69732165071663,0.891683146517372
APTOS,c5a6f432a1ec.png,espcn,39.204400691705665,0.9708392949514808
APTOS,c5a6f432a1ec.png,fsrcnn,32.80148982419864,0.9488446389959561
APTOS,c5a6f432a1ec.png,srcnn,39.09633570239982,0.9115661150856535
APTOS,c5b58cc992af.png,bicubic,38.441873851476146,0.8900615984675394
APTOS,c5b58cc992af.png,espcn,38.72906563365898,0.9639447400401883
APTOS,c5b58cc992af.png,fsrcnn,31.399161802749585,0.9221475779685667
APTOS,c5b58cc992af.png,srcnn,38.505815940944295,0.9044684462256652
APTOS,c5bec7f1e5f3.png,bicubic,37.66880226389516,0.892879695245096
APTOS,c5bec7f1e5f3.png,espcn,37.43788109349079,0.9275572853754022
APTOS,c5bec7f1e5f3.png,fsrcnn,28.871559536704297,0.8563375208566425
APTOS,c5bec7f1e5f3.png,srcnn,37.951339710558806,0.9288219779977639
APTOS,c6229222bf22.png,bicubic,36.98047332295608,0.8891313580164707
APTOS,c6229222bf22.png,espcn,36.645515877616944,0.9161838411688693
APTOS,c6229222bf22.png,fsrcnn,32.562639270838964,0.8602593930025693
APTOS,c6229222bf22.png,srcnn,37.258282045256415,0.9272376091984235
APTOS,c62cef02efa2.png,bicubic,36.99248786608314,0.8837196083774126
APTOS,c62cef02efa2.png,espcn,36.50869211734455,0.9083424979975367
APTOS,c62cef02efa2.png,fsrcnn,32.69788598862775,0.8536825362616837
APTOS,c62cef02efa2.png,srcnn,37.12590190294742,0.9155067112187222
APTOS,c639d837f5e4.png,bicubic,37.6681652956122,0.8831675750216373
APTOS,c639d837f5e4.png,espcn,37.52323459503574,0.9601170855420255
APTOS,c639d837f5e4.png,fsrcnn,29.104612635838055,0.9542704114918775
APTOS,c639d837f5e4.png,srcnn,37.886841434081084,0.9002594940885754
APTOS,c64c0966b4cf.png,bicubic,36.678551003991885,0.8896031374051012
APTOS,c64c0966b4cf.png,espcn,36.222854251958466,0.9228442782461362
APTOS,c64c0966b4cf.png,fsrcnn,32.402818811939504,0.8682898942448363
APTOS,c64c0966b4cf.png,srcnn,36.843016004190105,0.9316990787995874
APTOS,c6916bc42016.png,bicubic,36.78396557640107,0.8772490657874824
APTOS,c6916bc42016.png,espcn,36.26576358835818,0.9042371642787991
APTOS,c6916bc42016.png,fsrcnn,33.17793525372868,0.8562224395418153
APTOS,c6916bc42016.png,srcnn,36.90822431491595,0.9070836082601442
APTOS,c6a8f8f998a2.png,bicubic,37.12880130054283,0.888305894240314
APTOS,c6a8f8f998a2.png,espcn,36.79499963840378,0.9201093787057003
APTOS,c6a8f8f998a2.png,fsrcnn,31.80101653281305,0.8716988641040858
APTOS,c6a8f8f998a2.png,srcnn,37.37891515366856,0.9274509934070435
APTOS,c6d4e4a3bd4c.png,bicubic,37.78971026740137,0.8912035947729847
APTOS,c6d4e4a3bd4c.png,espcn,37.51099345522731,0.9320123024477486
APTOS,c6d4e4a3bd4c.png,fsrcnn,28.422275499783662,0.8431100412684668
APTOS,c6d4e4a3bd4c.png,srcnn,38.006720852414695,0.9252836836482666
APTOS,c6f5b5b5be41.png,bicubic,37.38867993250881,0.887031323381659
APTOS,c6f5b5b5be41.png,espcn,37.1585471727586,0.9108741341047635
APTOS,c6f5b5b5be41.png,fsrcnn,33.314261962580126,0.8528798239192271
APTOS,c6f5b5b5be41.png,srcnn,37.82031074251926,0.9237799356516493
APTOS,c704bd669f36.png,bicubic,37.32840209568338,0.888580600583652
APTOS,c704bd669f36.png,espcn,37.11745713130259,0.90916866947491
APTOS,c704bd669f36.png,fsrcnn,33.114735024762155,0.8427487056760641
APTOS,c704bd669f36.png,srcnn,37.69191086724999,0.9227655000573858
APTOS,c755a0c4edcc.png,bicubic,37.55295772025098,0.8813289094252547
APTOS,c755a0c4edcc.png,espcn,37.07943169965661,0.9554000481691854
APTOS,c755a0c4edcc.png,fsrcnn,29.842267651698716,0.9492399738061917
APTOS,c755a0c4edcc.png,srcnn,37.6224157153255,0.8961363205933667
APTOS,c7c3d363bc86.png,bicubic,38.23057770085867,0.8983331793263717
APTOS,c7c3d363bc86.png,espcn,38.064050533190525,0.9518107753220173
APTOS,c7c3d363bc86.png,fsrcnn,29.77315989774884,0.8658107625248602
APTOS,c7c3d363bc86.png,srcnn,38.86398729039714,0.9520004785098125
APTOS,c7d0deb71576.png,bicubic,38.4050449266276,0.8913964021062101
APTOS,c7d0deb71576.png,espcn,38.82081156346404,0.9283002286634515
APTOS,c7d0deb71576.png,fsrcnn,31.067865170151062,0.8648857311073065
APTOS,c7d0deb71576.png,srcnn,39.1236705351615,0.9256396349241339
APTOS,c80b0f27541a.png,bicubic,38.674055972211086,0.8957692488222174
APTOS,c80b0f27541a.png,espcn,31.78089307174726,0.9469469163129162
APTOS,c80b0f27541a.png,fsrcnn,22.53080812247415,0.5986935694141086
APTOS,c80b0f27541a.png,srcnn,39.487564339047225,0.9607149672330645
APTOS,c81c6911f5e0.png,bicubic,36.77922618968958,0.8808842161215837
APTOS,c81c6911f5e0.png,espcn,36.259527215942825,0.9171805445044408
APTOS,c81c6911f5e0.png,fsrcnn,31.425328379548347,0.8766038535223464
APTOS,c81c6911f5e0.png,srcnn,36.9737505302429,0.9168959251125459
APTOS,c85b79d70079.png,bicubic,39.1351296384818,0.8970755668706655
APTOS,c85b79d70079.png,espcn,36.11263213967936,0.9631306076315965
APTOS,c85b79d70079.png,fsrcnn,28.779090588202774,0.8640389540436928
APTOS,c85b79d70079.png,srcnn,41.267942672803954,0.9678760315555346
APTOS,c90c6b94cf40.png,bicubic,39.25077815044857,0.8923540207159962
APTOS,c90c6b94cf40.png,espcn,39.584721861367704,0.9724944351730155
APTOS,c90c6b94cf40.png,fsrcnn,33.25645021032932,0.9654762863471552
APTOS,c90c6b94cf40.png,srcnn,40.098366822618026,0.9137514736935008
APTOS,c947bb6cf9f6.png,bicubic,37.49250191590892,0.8795290705041344
APTOS,c947bb6cf9f6.png,espcn,37.44300918294429,0.9584703756358892
APTOS,c947bb6cf9f6.png,fsrcnn,31.399761951522006,0.9564537032295704
APTOS,c947bb6cf9f6.png,srcnn,37.617155870056514,0.8979722010764087
APTOS,c94f37085d0f.png,bicubic,36.83059187471656,0.8938807056240369
APTOS,c94f37085d0f.png,espcn,35.92136815029222,0.9328818216565066
APTOS,c94f37085d0f.png,fsrcnn,30.87163542586874,0.8828466094964452
APTOS,c94f37085d0f.png,srcnn,36.69056297011517,0.9328122069598503
APTOS,c97472ef2c66.png,bicubic,39.26551081433616,0.8886907039253124
APTOS,c97472ef2c66.png,espcn,40.078251373944944,0.9626517961243725
APTOS,c97472ef2c66.png,fsrcnn,32.902014002163696,0.9283286557104785
APTOS,c97472ef2c66.png,srcnn,39.84622615904402,0.9027490313094558
APTOS,c98f623d08d1.png,bicubic,37.233730481104274,0.8855012377814327
APTOS,c98f623d08d1.png,espcn,36.95213701533355,0.9217822800980008
APTOS,c98f623d08d1.png,fsrcnn,31.837170326234443,0.8774006597185501
APTOS,c98f623d08d1.png,srcnn,37.55526818958967,0.9232795439135407
APTOS,c9c563864ab1.png,bicubic,36.5705957587709,0.8753235113743526
APTOS,c9c563864ab1.png,espcn,36.03805034283345,0.9502257651006195
APTOS,c9c563864ab1.png,fsrcnn,27.8200142018437,0.9449952825076844
APTOS,c9c563864ab1.png,srcnn,36.53594215917051,0.8895868279692292
APTOS,c9e697117f3f.png,bicubic,37.27018721206085,0.8833814769252952
APTOS,c9e697117f3f.png,espcn,36.941924387680224,0.918383083800354
APTOS,c9e697117f3f.png,fsrcnn,31.758670373349418,0.8697348409900102
APTOS,c9e697117f3f.png,srcnn,37.495089545624694,0.9165410419671294
APTOS,ca05f7e7801b.png,bicubic,36.74437298672891,0.8919998807185516
APTOS,ca05f7e7801b.png,espcn,36.05268656103915,0.9261404996511041
APTOS,ca05f7e7801b.png,fsrcnn,31.528670035054937,0.8851265480674518
APTOS,ca05f7e7801b.png,srcnn,36.85617903402331,0.934798549644514
APTOS,ca2b54b95ade.png,bicubic,36.66127322247408,0.8950353954041125
APTOS,ca2b54b95ade.png,espcn,35.17946680206215,0.9231850330346587
APTOS,ca2b54b95ade.png,fsrcnn,29.16203165336881,0.8735770419311547
APTOS,ca2b54b95ade.png,srcnn,36.48490079119447,0.9272655377236022
APTOS,cad5b1a82e60.png,bicubic,38.58758950494866,0.880270953935849
APTOS,cad5b1a82e60.png,espcn,39.20011634567374,0.9594784061783236
APTOS,cad5b1a82e60.png,fsrcnn,34.1043890160076,0.9517733014291174
APTOS,cad5b1a82e60.png,srcnn,39.151304235951805,0.900091311945839
APTOS,cadde4030858.png,bicubic,36.67467944358857,0.8837223145108503
APTOS,cadde4030858.png,espcn,36.148637325384016,0.916587577159201
APTOS,cadde4030858.png,fsrcnn,32.74136071280756,0.8742847651814672
APTOS,cadde4030858.png,srcnn,36.82602749015651,0.9185092494422772
APTOS,cae33655ca00.png,bicubic,36.74931190803632,0.8867111492268379
APTOS,cae33655ca00.png,espcn,36.24863479806923,0.9241778662184345
APTOS,cae33655ca00.png,fsrcnn,31.3805547918145,0.8848831493493677
APTOS,cae33655ca00.png,srcnn,36.83009126025947,0.9196659038483097
